,NK/ILC,Macrophage/Monocyte,Fibroblast,pDC,Myofibroblast,T-CD8,T-CD4,cDC,T-CD4-regulatory,Epithelial,Endothelial,Mast,B,Plasma,Neuroendocrine
SAMaf42c1541269,0.0570280106406875,0.0302409470654368,0.060824840557567,0.00607193014121949,0.10874998726376,0.000274072574968779,8.72439323803358e-05,0.0036025682815129,0.031784836239412,0.17277909877403,0.205322676032043,0.0169676453517971,0.0104353451818283,0.00741453090522956,0.288416267058127
SAM09c84ec0cf34,0.0633919468387251,0.0254011559313458,0.0475867244977245,0.0200188698736887,0.114341638004653,3.0084410584485e-05,4.11481655775976e-05,0.00190141624227133,0.0180148394399068,0.192232018412023,0.224014350653289,0.0110271083210337,0.0002051976978051,0.00359197265109925,0.278201528860273
SAM7538ad9ff524,0.101545684951571,0.025820301582026,0.0480076872177655,0.000171165739889977,0.0811416356025664,0.0284663473590903,9.03547716895409e-05,0.0126087370381378,0.00550234335543923,0.242319649415898,0.180423037452813,0.0179868112047951,0.00902074996735705,0.00343100640695708,0.243464487934004
SAM95c70496ffb5,0.0468008463578941,0.0224943847224821,0.0546393010117848,0.00852138449111472,0.0912573134163673,4.49127975833429e-05,0.00148358133110441,0.00407545840710096,0.0509221275330669,0.182789954949969,0.181494395746557,0.0202818624211806,0.0244805377091324,0.0220051778671539,0.288708761237508
SAM7edacb3deb65,0.0564027942975623,0.035234834815767,0.0566482837431186,0.000136424894525429,0.110051875966744,2.15326276009383e-05,0.000891294581040158,0.00612882432828523,0.0219745572353049,0.179785986450275,0.194711780039775,0.0143356700416353,0.00918546255719533,0.00857843039776646,0.305912248023405
SAMb2e4a082541a,0.0359239452198793,0.0325877890965629,0.0683983673782465,0.000257477686772978,0.109071253589809,2.2048715069054e-05,0.000280613675109285,0.00700593767244148,0.0317802728488187,0.17648787561331,0.183125729988471,0.0248946732791724,0.0222969314549422,0.0194525126299668,0.288414571151428
SAM771445e92421,0.0432591138244425,0.027896811398622,0.0596078025263708,0.0019799506976069,0.100657399971864,1.72607956111703e-05,0.00154671819709947,0.00404132411929439,0.0269079295872518,0.230333557967957,0.169687111713652,0.0146899464331463,0.0136501169288329,0.00835304700335,0.297371908834899
SAM59fda9035d1d,0.0543085167049652,0.0152455950961029,0.0381833044172291,0.0173212027132791,0.100485850221786,6.91150126017911e-05,0.00186020515211665,0.00636881113800808,0.0258962261642247,0.179652736145258,0.261965415894752,0.0111948686423831,0.00132435293176175,0.00475425038993795,0.281369549375593
SAM727c0e92a2a7,0.0453530837577839,0.0325972619516797,0.0643025320431053,0.00185476996353886,0.115120252424204,5.25812445099517e-05,0.000167641001845264,0.0044696470622023,0.0361691907130583,0.172902661378827,0.191765555997138,0.0175921713917219,0.0139735105874643,0.00833928857147183,0.29533985191145
SAM6f2a102a99df,0.0400555800939037,0.0477113626048786,0.0740148095707462,0.00254732649760661,0.0914109694452827,4.60629459452151e-05,3.57543456436604e-05,0.00430029928395475,0.036937165903985,0.182586945483736,0.179257819614345,0.0119004452668718,0.00628549896589289,0.00942683419460202,0.313483125782607
SAMe56c96c51190,0.0552059633802973,0.0258230961004404,0.0565500648261088,0.0129853454423288,0.0964084360113949,0.000109604211256262,0.000260386524215673,0.00255513400549927,0.0255396643440752,0.207829329002797,0.204468781788493,0.0198260167550245,0.00598802788873526,0.00703306579604713,0.279417083923287
SAM2b672f4336c7,0.0456773846930296,0.0368080556188458,0.0669134426532595,0.0161289366080256,0.10369272054439,3.07720937986266e-05,0.000167030332769919,0.0017717104510413,0.0234329721968243,0.178013447555432,0.195216499212269,0.0109075807173428,0.00815782725321266,0.0103144859273992,0.302767134142359
SAM1ab1b28d9f2b,0.0499140037521214,0.0384058083815483,0.0537306978842413,8.97376312287116e-05,0.105689087098758,1.4584434820744e-05,0.000157583016094803,0.00690239937363288,0.0226689235973542,0.184355551663077,0.211547031903065,0.0106982548537831,0.0176192246146983,0.00673863909281603,0.291468472702761
SAM1bcc62d8290c,0.0761718760346169,0.0288385836700551,0.0577041433269068,6.58094934498757e-06,0.0950830428989573,0.000966754493361134,0.000965519882984401,0.0181052623549136,0.0302500500071768,0.186325171297499,0.187416923763431,0.0272845964607132,0.00232184444576747,0.00544591228290875,0.283113738131364
SAM6662f5181f87,0.051223722636807,0.0262050616728315,0.0458663575118994,0.00320884798080498,0.0996579168787262,0.000426843269175598,0.000194163803952269,0.00170399253596748,0.0265857373989936,0.200509050170333,0.202103308365478,0.0121323262084756,0.00893820202247408,0.00560835704316512,0.315636112500916
SAMe0c49ea0df5d,0.0619912030698068,0.0312303297144012,0.0587005567389071,0.0120675706986355,0.0929869819397511,0.000943857209816521,0.000204594722780669,0.00212528923550311,0.0272242980041869,0.202568966699112,0.211708704305155,0.012629251131668,0.00202911048868689,0.00820853838124605,0.275380747660343
SAM59289ca42c99,0.0865648709994975,0.0285409419496459,0.0447526144625075,0.0324750319301974,0.0879567721278485,0.00116461984945583,0.000117966586165318,0.00131407393034246,0.0305008198132813,0.219261453459368,0.202722447748313,0.0172234379230918,0.00308739061653972,0.00379869002082392,0.240518868582922
SAM18b9351e265a,0.0494710267770104,0.023893021933364,0.0600974952964264,0.00683270163832142,0.120644161519537,2.98178686440385e-06,0.00145072908402985,0.00463479334906793,0.0343079125915742,0.187543050620213,0.176442887607166,0.0178297447768331,0.0221325114253029,0.00804683273712725,0.286670148857163
SAM7fb7a13c096b,0.0470850162901742,0.030735298105002,0.0561024031188596,0.014867756078006,0.0973228856658432,6.24435115509797e-05,0.000752713154406736,0.00963866525975183,0.0311597544427707,0.189180496259659,0.216014234799378,0.0136640680316344,0.0103400835797407,0.0114070007134487,0.271667180989773
SAM87a8e18eb45b,0.0527227100877641,0.034351147537548,0.0469565493450459,0.0135720664148413,0.101971424190849,0.000596138014399957,6.9339953907845e-05,0.00488968921059414,0.0229929275948386,0.182030306869659,0.224127148235099,0.0112799751428229,0.0014907656062996,0.00539553110249257,0.297554280693838
SAM1f3c93814cb9,0.0467237766177391,0.0256885044139607,0.0639194559440013,0.00749817454313083,0.0966760551045922,0.00120103122807777,0.00158121789920037,0.00574821340220574,0.0589943667968321,0.183921382270639,0.181410824530133,0.0109758467617683,0.013591135703621,0.00813317369169956,0.293936841092399
SAM5fc9ae0aed1f,0.0763009309756356,0.0343314218101895,0.0586074280452202,0.00646683793545279,0.0971781233030203,0.00052426185387901,9.43568164747257e-05,0.0062845077588496,0.0422287757153181,0.196079230520157,0.203568585700768,0.0172465780049997,0.000568467071649186,0.00393526485259469,0.256585229635792
SAM9725303dce0c,0.0576030675559509,0.0394700186406387,0.060935535593385,0.00437214066758516,0.100025985861027,0.000254903584793769,0.0007061623857914,0.00496079515946632,0.0271438634762043,0.171700953468439,0.208966548500667,0.013756669853988,0.00388458190331071,0.00953845825965792,0.296680315089095
SAM6ff654a20f98,0.0372219212109596,0.0285851077221837,0.050402283910454,0.0150514551267886,0.101470234978525,2.97063438192924e-05,0.00475909238961847,0.00215506114996173,0.0375393549284926,0.200174266176225,0.190873504294725,0.011138241559946,0.0204555757166119,0.00881449045479183,0.291329704036897
SAM65afda25b920,0.0381637356455921,0.021538598221069,0.0504988042387391,0.0113534203756649,0.0996869084991342,5.62816898501615e-06,0.00227897916718583,0.00296287735768882,0.0311640608335906,0.219171604328294,0.17112408944689,0.0157372556439055,0.0102863065266002,0.0141955350695932,0.311832196477068
SAMef0e3d2415fd,0.036406999765485,0.0316722358337828,0.0624326296081299,0.0111669831417293,0.0905865549649512,4.69234619608438e-07,0.000418406787498819,0.00223312905523223,0.0488403132197767,0.171085246384656,0.171190754795631,0.0182857492613052,0.0165098945260385,0.013596140217101,0.325574493204063
SAM07a93a28f801,0.0737214261570458,0.0353622831980779,0.0380908154346558,0.00385499888381177,0.109576523068231,5.3654372491683e-06,7.74359818689967e-05,0.00770289456072887,0.0204239255463326,0.177290943826984,0.222053797548411,0.00936183771445115,0.0028285859040924,0.00610040561911354,0.293548761118946
SAM94859b440b1d,0.0613569851417859,0.0336093702659158,0.0538188779844922,0.0151012696070744,0.0948283951629509,0.000261644907930004,6.40211157639228e-05,0.00318812934519468,0.023945183606748,0.184814337125773,0.217703024142285,0.0135618274906871,0.00244288375026776,0.00791324859921044,0.287390801753921
SAM58e7832f4e7d,0.0498730561926668,0.0276881846305335,0.0517169566010647,0.0306276774975818,0.101179794180474,0.00229977757049179,3.3897458844094e-05,0.00130611720709553,0.0234309234646244,0.180596896744244,0.217364420056183,0.010799722382794,0.00149626149944186,0.0124133662768541,0.289172948237106
SAMc57eadb2d82b,0.0496671559548826,0.0410475432276955,0.061098428643926,0.0263743963526131,0.100449994467693,0.000305281972607473,7.26716102890553e-05,0.00213648195888336,0.0234269767138542,0.186425078420213,0.207248917395883,0.00998094799631207,0.000935168599387218,0.00657630787781412,0.284254648807946
SAMd5ab7fbfab4e,0.0522348383170106,0.0266407130473928,0.114255810614707,0.00198607106341718,0.0906314246373573,2.74472542083207e-05,7.24284255019045e-05,0.00320062636158076,0.0303013520468061,0.142053301854317,0.198507418480222,0.0105865201731899,0.0261998886733518,0.00754868058472797,0.295753478466209
SAM5767dd75d142,0.0656766407038818,0.038320486812142,0.0680568583533223,0.000879952904950251,0.0899959283512939,8.80175855592978e-05,6.03829561509329e-05,0.00490976896245396,0.0316039763118791,0.153781010852523,0.200965013394445,0.0174723087569873,0.00789268165988678,0.00713751331116032,0.313159459083364
SAMaabf4afe4213,0.075976139200284,0.0313834125609292,0.0496629441928813,0.00417318027407324,0.10601338655125,5.29662490295983e-05,0.000430486090994064,0.00585211438663924,0.0258022588714088,0.164854643323147,0.204100021279083,0.0138078910925556,0.00810846743030851,0.00538485990020654,0.304397228597209
SAMcc7a42d87e9c,0.0861840439874876,0.046552371417511,0.0731920929938464,0.0246227681576654,0.0966769622431727,3.33958935005892e-05,0.000199942464901303,0.00167457118110615,0.0234008310394148,0.162616549099785,0.192467349660104,0.0123662379385693,0.00788465889640838,0.00711121004046736,0.26501701498606
SAMce39dd79b441,0.089971956840956,0.0514187141250782,0.030215429428714,0.0133326939695774,0.0998694272744943,0.0284770046115326,5.71483630958459e-05,0.00778003045242797,0.0150883704686962,0.242962883300781,0.164676625431544,0.0225017589507086,0.00384845162640252,0.00229450164805825,0.227505003507934
SAM75f12d1a55fc,0.0449680929042384,0.0415197665986014,0.0640481837674497,0.00669703044678103,0.0939767481872691,1.19314370733349e-05,0.000499100350277565,0.0038114712664408,0.0395692005816487,0.165420094953467,0.174087370939009,0.0165888053023443,0.00827371980089201,0.00980768963346229,0.330720793831044
SAM6964a6d7b967,0.0939437010504935,0.0326305669956719,0.0542606908251269,0.00525747386393146,0.0995673473325965,0.000198730642431031,2.60724752025338e-05,0.00520782848793186,0.0267224774098687,0.15580783689932,0.206672077079411,0.00601445295943589,0.000639964906990466,0.00613497924156584,0.306915799830022
SAM3b1066e5801b,0.0395017791645954,0.031476070265868,0.0547179952969524,0.000565070342066797,0.115467022445374,8.21175112834539e-06,0.003064664879038,0.00733279187072935,0.027196127145737,0.185678400230837,0.169977773385827,0.0247820796489162,0.0218114623064978,0.0170391278621111,0.301381423404321
SAMf20b827dca51,0.0461334964030229,0.0263028650971586,0.0576184874235248,0.0024517069877592,0.101101543737702,4.07806005877498e-05,0.000533794636557939,0.00463270968073267,0.0351512761013149,0.209094707175919,0.173868070169587,0.0170573872223993,0.028551821598351,0.00943709849948756,0.288024254665895
SAM6792d6e98068,0.0646806568629086,0.0269435207481655,0.0514276794978345,0.0186321165014953,0.104933300835879,0.000199170191058014,3.24259986726554e-05,0.00272813622106829,0.0201677371701376,0.186431360138065,0.208475999730746,0.0188950895448954,0.000330939144969346,0.0065716663337133,0.289550201080391
SAM31d9176e11fb,0.0830977618726688,0.0322359197123903,0.0579359315578863,0.0286342562543965,0.102261024341522,0.000545221050378291,0.00020002767772743,0.00394358217983186,0.024722040725396,0.1944103609608,0.205794070586452,0.0117849140811631,0.00054001361782894,0.00725131962942333,0.246643555752135
SAM04c589eb3fb3,0.137738767770274,0.0249063792903089,0.0541635873713237,0.0115204539807644,0.0734304442152144,0.0373407419968827,0.000133601675681985,0.0144155232425186,0.00506881353508843,0.208707279295848,0.161687698719327,0.025570809428827,0.000821612696881014,0.00415896459836953,0.240335322182691
SAM5cc2d9036053,0.0425327719590502,0.0355952228245589,0.0384918887901353,0.0152029879681905,0.0913747864706698,3.10849696841925e-05,0.0015598680954654,0.00384874141326909,0.0294077471984213,0.216966750367886,0.209584819471059,0.0129133138763988,0.00420258329421928,0.0161826921317085,0.282104741169285
SAMb8101c538753,0.0679085420649029,0.0418248422684042,0.0809743956195123,0.0126663879155178,0.0782160345109102,0.000157857793238641,2.11942611906814e-05,0.00596026442592118,0.0519974101118636,0.160536124956576,0.204765655665697,0.014508307709864,0.000375369063488969,0.00907493361256338,0.271012680020349
SAM80c6183220e6,0.086730186260544,0.0394729013166732,0.0368376377107476,0.00907010102348239,0.112939470502454,0.00392217451478259,0.00027717083523563,0.00626322312991303,0.0334108678730232,0.206642857738881,0.189174486464262,0.0212326339081194,0.00869193157108162,0.0038097550180939,0.241524602132707
SAM572f19794c96,0.0535402713631559,0.0259132521727663,0.0852985291590549,0.0114869444992879,0.0887970304103846,0.000272220214334901,0.000452587731346272,0.00514118945153277,0.0191725084798752,0.18768242392124,0.20076198809416,0.0165741434534577,0.00379567164030437,0.0075316638999627,0.293579575509137
SAM1abf01dd4544,0.0540074901336228,0.0298226784974255,0.056624413330424,0.00483635647718316,0.111266577378417,1.30410312472241e-05,0.000117602608434869,0.00496607971195478,0.0253108020106043,0.187536009884126,0.186869632968007,0.0163176643228106,0.0149281605515284,0.00847945982527676,0.298904031268938
SAM1f83ebd6be9b,0.0685609594972987,0.0320843466736217,0.0631399749258733,0.000342652042765431,0.117182406365544,1.83826433480118e-05,1.40082883893274e-05,0.00383967165316872,0.024334455741386,0.175990037805855,0.192050098713192,0.0136550140761097,0.0100689488992134,0.00659494614631751,0.292124096527917
SAM1f66db567eb5,0.0835114727747003,0.0359240871502625,0.0296776396024561,0.0135953057168598,0.115209085080079,0.000451824565010091,0.000216623877364045,0.00384920728005346,0.0312060270516816,0.214816251453619,0.204872007859331,0.0195284681369294,0.00192160595718027,0.00386798020052884,0.241352413293944
SAM4918c524b83a,0.0343872156341675,0.0336682382179361,0.0770190643532254,0.0607993188393504,0.105492558826129,0.0237611336322807,0.000107599013726797,0.00426345770844499,0.0114338987583382,0.150854191606965,0.210871211463967,0.0161053289810036,2.76431861820418e-05,0.00470929963710512,0.266499840141179
SAMa0ca029b7afd,0.0412757954239998,0.026116849598143,0.0534104790694954,0.0177774019666811,0.106797078168432,0.000386941733898331,0.00375866311331455,0.00566801681313263,0.0178874071183713,0.177912180679276,0.217605087362934,0.0128595523889844,0.0199232002344638,0.00805197428544901,0.290569372043424
SAM6157c8f38b72,0.0412333695585661,0.0250896903253699,0.0497204858607622,0.00574265847786961,0.116269946968256,7.43998330264184e-05,0.00279395515607579,0.00280013247540956,0.0276497547202684,0.2171905661991,0.190965076898376,0.0120412410717139,0.0176176062462618,0.0062346924517057,0.284576423757238
SAMe7e4f7c076a7,0.114310938983975,0.0413684624434743,0.0372970128565763,0.0213433283902149,0.094276380266478,0.00900857943862829,0.000161947477160131,0.00481277731683056,0.0282073027886681,0.212780490288868,0.176788924193871,0.0330252537604478,0.00224263602504039,0.00215397813219204,0.222221987637575
SAMbe25e2c88f3e,0.0490568226848523,0.0380250769897344,0.0733551729760308,9.29632144301059e-05,0.105256914617813,0.000656800272906847,0.00035070140031151,0.00703022651155514,0.0299463851293424,0.16135553605597,0.167382324950237,0.0184834431120092,0.0175319582207729,0.00705000574343861,0.324425668120595
SAM4caabd64e7fd,0.0665171315380583,0.0305548915211985,0.0485719403365907,0.00580567072435737,0.102285502797987,0.0066436592476323,0.000154080449865658,0.00746967680927002,0.0211175223319826,0.183577115497134,0.193832993242909,0.0200122512257148,0.00618824217866844,0.0073686630988068,0.299900658999823
SAMc6eff056c89a,0.0659322491123765,0.0485428183581973,0.0542263991918732,0.00017556883386104,0.101852068483231,0.00288405814690396,6.25780619077214e-05,0.00625169848926896,0.0395917299916161,0.185484596715689,0.177809830543988,0.0198574338383016,0.00968238702437207,0.00512242183709004,0.282524161371324
SAM5cfa1699bdb7,0.0627196908011496,0.0217877534586545,0.0557108759202122,0.0110089657045636,0.122016246934201,3.97490182843296e-05,0.00224671594506872,0.000793051978875838,0.025093107890459,0.166736008093938,0.19598820948531,0.00981936869661978,0.0183718901992576,0.00542894278940521,0.302239423084001
SAMda4d892fddc8,0.064674535969473,0.0204667557178715,0.0760972197368008,0.0154871714301564,0.09185194872628,8.15476927109072e-06,0.00164302038432429,0.00190089932387542,0.0223958798730454,0.176999483083764,0.187161134470802,0.0160500367018356,0.0203783442241795,0.00716847036123209,0.297716945227088
SAM3a1c9632ff7b,0.0586716573366428,0.0330530542602886,0.0507335341783598,0.00719966206854771,0.111757473976506,0.0013395174471572,0.000228914680083628,0.00452821647817438,0.0186216480726576,0.200954990858482,0.197244366065286,0.0232705053978039,0.00305874313076611,0.00632219533104219,0.283015520718202
SAM8b4b8b0f9e73,0.0441010552504295,0.0262231990510484,0.0589927316715937,0.00742428476329005,0.0982372882667505,2.27828924365629e-06,0.00200308038789573,0.00249110504215515,0.0306879075809377,0.200032699410833,0.178575156100831,0.0136527905209361,0.0234798273661359,0.0114662875651651,0.302630308732754
SAMe3d4266775a9,0.0684913524235445,0.0384055130582019,0.0492975509585461,0.00623112162506182,0.11079697570149,0.00123888355490775,0.000205143805649296,0.00335446291727166,0.0226571148381904,0.172402077519009,0.228441905736163,0.0170151083839468,0.00384886496526077,0.00784360834059768,0.26977031617216
SAM2de7cffb5f72,0.0671338504575465,0.0338473119140696,0.0790948666817801,0.00386031778312575,0.100829645186303,7.33401224475698e-06,4.87132322482771e-05,0.00591367049487649,0.0303209325623109,0.176334965003383,0.201022349191501,0.0107260235693413,0.00640535212034832,0.0077238580730928,0.276730809717828
